page_id,pro_idx,item_id,shop_id,product_name,category_name,number_rating,page_no,user_id,user_name,comment_id,created_time,user_rating,user_comment,user_tag_content
64,3885,2060448834,90428978,Sách - Tự Học Tiếng Trung Cho Người Mới Bắt Đầu (Dùng Kèm App MCBooks),Language Learning & Dictionaries,96.0,1.0,148031386.0,tathiluaxinhgai,5825656224,1630230415.0,5.0,Sách theo từng chủ đề dễ học cho những người mới học và tự học như mình :))) nói chung là giá cả hợp lí. Đóng gói cẩn thận. Mỗi tội dịch nên giao hàng lâu,|
0,34,9319196752,284634361,"Sách - Thần Số Học: Thấu Hiểu Nhân Tâm và Thần Số Học Ứng Dụng( Lẻ, combo tuỳ chọn)",Horoscopes,130.0,1.0,172406463.0,t*****i,6107240367,1632677410.0,5.0,"Mk cũng chỉ lên xem mn review, mới đọc đc chút nên chưa có cảm nhận hết đc. Giao hàng nhanh cẩn thận",|
32,1953,371200452,6681116,Sách - Cá vàng trốn ở đâu rồi nhỉ,Comics & Manga,193.0,0.0,58208876.0,dolemyle16,6230331945,1633831827.0,5.0,Truyện hay bé rất thích okokokikikokokikokokokokokokokoko,|
58,3494,4712895556,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Ăn uống lành mạnh để bảo vệ môi trường,Recipes & Cooking,99.0,2.0,66236559.0,t*****x,6162660196,1633181356.0,5.0,Chất lượng sản phẩm tốt. Đóng gói sản phẩm rất đẹp và chắc chắnbbdbd,|
12,775,1995063031,41482786,Sách - Khéo ăn nói sẽ có được thiên hạ (Bìa mềm),"Careers, Self Help & Personal Development",1046.0,16.0,63011993.0,trangmiu3331,5453693622,1626924787.0,5.0,"Giao hàng nhanh, chất lượng sản phẩm tốt. Sách hay . Đóng gói cẩn thận.",|
53,3239,1362793198,80145433,Sách - Người Nam Châm - Bí Mật Của Luật Hấp Dẫn (Tái Bản),Business & Investment,136.0,1.0,28625983.0,h*****1,5333673604,1625906735.0,5.0,sách đẹp đóng gói kỹ. đọc review nheieuf r bữa nay mình mới mua ☘️☘️☘️☘️☘️,|
39,2347,7308374063,58382622,Sách - Bài tập Tiếng Anh 4,Education & School,35.0,1.0,129789574.0,n*****5,6054893870,1632196389.0,5.0,Sách khá ổn !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,|
63,3828,8205538795,284634361,Sách - Không Sợ Chậm Chỉ Sợ Dừng - Vãn Tình,Classic Literature,95.0,3.0,88795580.0,ngocanh.tina96,4648507527,1619535645.0,5.0,"Giao hàng nhanh hàng km xịn xò, lúc nào đung cũng thích mua nhiều lần r",|
0,38,2050668291,73892546, Sách - Atlat Địa Lí Việt Nam,Education & School,572.0,4.0,241813656.0,t*****6,6275749225,1634184496.0,5.0,Hình ảnh mang tính chất lấy xu nhưg chất lượng sản phẩm thì ok nhưg tg giao hàng lâừ chắc zo dịch bệnh,|
56,3395,1500714669,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Cái mũi thông minh thấu tình đạt lý!,"Careers, Self Help & Personal Development",92.0,2.0,229070126.0,t*****2,6261168992,1634092608.0,5.0,"Rất oke, gói hàng rất chắc chắn, tại dịch nên giao mất chục ngày lận, mình sẽ ủng hộ shop vào lần sau",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn
97,5838,7345009723,45194730,"[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - May Mà Bạn Xuất Hiện, Đủ Để Tôi Thích Nhiều Năm",Classic Literature,58.0,2.0,94027171.0,p*****4,6052729574,1632169624.0,5.0,Săn sale 8/8. 20/9 nhận hàng. Tại lệnh giới nghiêm ở tpHCM từ 23/8 nên từ HN ship vào ngủ ở kho Củ Chi cả tháng. Miễn sao nhận được hàng là ok. Sáng mới đẹp. Đóng gói kĩ. Tằn kèm ví tiền. Thanks shop,|
4,246,10115052169,41043630,Sách - Luật Tâm Thức - Giải Mã Ma Trận Vũ Trụ (Bìa Mềm),Science & Maths,120.0,0.0,92190452.0,t*****4,6331741076,1634601901.0,5.0,"Sách bao bì đẹp, mình mê mùi sách quá, đóng gói kĩ lượng, sách còn được bọc 1 lớp bao nữa nên nhìn có vẻ xịn, giấy in đẹp, rõ ràng. Sách này thì dành cho ai hơi hướng tâm linh, đam mê dzũ trụ như mình, chứ ko là đọc khó hiểu lém :)))",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền
6,400,2063466098,90428978,Sách - Tập Viết Chữ Hán Theo Giáo Trình Hán Ngữ Phiên Bản Mới TẶNG Bút Bay Màu và 3 ngòi,Language Learning & Dictionaries,487.0,1.0,9203223.0,phunn1603,6232792948,1633848765.0,5.0,"Shop giao hàng rất nhanh, đóng gói cẩn thận nên sách k bị vấn đề gì, sách cũng có tem chống giả và được xuất bản năm 2021, được tặng kèm bút, khá oke 👌🏻",|
62,3740,6037019369,15374634,Sách - Ehon Kĩ Năng Sống - Miu Miu Tự Lập - Combo 6 quyển (1-6 tuổi),Comics & Manga,165.0,4.0,212741777.0,bienngo93,6061020450,1632236544.0,5.0,Sách đẹp. Giao nhanh. Bé nhà mình rất thích vb.  Bnbbbv cccc. Nnbb vbb,|
75,4531,2664472149,43996107,"[Mã LT50 giảm 50k đơn 250k] Sách - Combo 6 cuốn Âm thanh, Hình khối - Ehon Nhật Bản cho bé 0 - 6 tuổi",Comics & Manga,92.0,5.0,16317929.0,hoantt.hr,2172052706,1584861084.0,5.0,"Sản phẩm đúng mô tả, giao hàng siêu nhanh. Chủ Shop nhiệt tình. Đáng mua.",|
8,524,9120966441,388971112,Sách - Toán tư duy giúp con giỏi toán dành cho trẻ em từ 5-7 tuổi,Education & School,285.0,6.0,64852724.0,dobuiminhchau,6006149435,1631769303.0,5.0,sách mình nhận được rồi vì gửi về nhà cho con nên không có ảnh sr shop nhiều ạ!,|
43,2594,7263619093,270437751,Sách - Tiệm Đồ Cổ Á Xá - Truyện Tranh (Tập 10),Classic Literature,42.0,2.0,91439215.0,huynhthitruclan2505,5179314595,1624538356.0,5.0,"Mua sale giá rẻ như cho luôn á :)) tầm 4 ngày nhận hàng, sách còn nguyên seal, gói hàng bên ngoài nhìn hơi sợ mà bên trong bọc xốp nổ kỹ nên hàng về an toàn không trầy xước.. . Cơ mà thích bìa này quá, đẹp trai phết 😌",2*Chất lượng sản phẩm tuyệt vời|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
4,281,4552289244,242511295,"[Mã LIFEB2010 giảm 10% đơn 99k] Truyện lẻ - Dragon Ball Super - (Tập 1 ,2,3,4,5,6,7,8) - Nxb Kim Đồng",Comics & Manga,299.0,8.0,182665600.0,mnpu97,6139668624,1632980655.0,5.0,,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|3*Rất đáng tiền
19,1141,3540009232,24232080,Sách giáo khoa Tiếng Việt lớp 1 Tập 1 kèm Bao sách + Bút chì 2B - Chân Trời Sáng Tạo,Education & School,369.0,9.0,115776278.0,k*****h,5160718635,1624371782.0,5.0,"Sản phẩm tốt day dan, đóng gói cẩn thận, giao hàng nhanh, màu đẹp",|
28,1693,4095198966,171969282,Sách Đắc Nhân Tâm (Khổ Lớn) (Tái Bản2021),"Careers, Self Help & Personal Development",73.0,2.0,250369932.0,myyy_myyy,6292072553,1634282565.0,5.0,Trời mưa nhưng may không ngấm vào sách hihi. Sách thưm đẹp lắm nha,|
0,16,3773400740,188606801,Sách - Tư Duy Phản Biện - 1980Books,Business & Investment,1567.0,18.0,83668851.0,h*****8,6234614586,1633861828.0,5.0,Ttttttttttttttttttttttttttttttttttttttttttttttttttttt,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn
55,3342,617367607,2921062,Sách - Combo Đắc nhân tâm+ Đọc vị bất kỳ ai+ Quẳng gánh lo đi mà vui sống,"Careers, Self Help & Personal Development",332.0,2.0,28842397.0,phanh2001,706756032,1530634118.0,5.0,"Hàng giao khá trễ. Nhưng chị chủ shop rất dễ thương, tư vấn rất tận tình. Hàng gói rất cẩn thận. Sách đẹp không bị méo mó hay nhăn sách",|
65,3958,4264395582,42371108,Sách - Công phá bài tập Sinh (10-11-12),Education & School,45.0,0.0,134115757.0,huyenxinhgaiii,6153314841,1633092327.0,5.0,Chất lượng sách tốt. Đóng gói không cận thận nên bị gãy và công 2 cuốn. Nhắn tin cho Shop thì ko trả lời,|
11,709,3006245770,374899645,Sách - 5 Centimet Trên Giây,Light Novels,147.0,1.0,241052028.0,harrypotterks,6232667364,1633847902.0,5.0,"Sách đẹp miễn chê, sẽ còn ủng hộ shop dài dài ạ :3. ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",|
71,4297,1206103682,55485833,Sách - 200 Miếng Bóc Dán Thông Minh - Rèn Luyện Ngôn Ngữ (2-6 Tuổi),Children's Books,90.0,1.0,251466029.0,minhanhnguyenpham,4794142913,1620824006.0,5.0,Giao hàng nhanh. Đóng gói kỹ. Giao đủ sách. Sẽ ủng hộ tiếp ạ. Tks shop,|
62,3774,1044220930,35584914,Sách - Starter TOEIC - Third edition,Language Learning & Dictionaries,78.0,2.0,90386853.0,e*****e,5250792522,1625206798.0,5.0,Giao hàng nhanh lẮm nè . Sách gói cẩn thận sạch đẹp . Vhahahahhahahah,2*Chất lượng sản phẩm tuyệt vời
55,3305,6823498215,67154937,Sách - 300 trò chơi phát triển trí tuệ cho trẻ 5 tuổi,Education & School,110.0,0.0,8815094.0,suamiu,6138671980,1632974473.0,5.0,Sách đẹp hay và bổ ích 👍🏻,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
34,2088,11412733914,458479565,Sách - Gần mặt cách lòng,Romance,23.0,0.0,25343809.0,n*****7,6232007600,1633843531.0,5.0,"Giao hàng hơi lâu, đóng gói cẩn thận, truyện hay, mới cứng, bìa đẹp",|
77,4656,957517666,59086987,Sách - Bồi dưỡng học sinh giỏi môn Lịch Sử THCS và thi vào lớp 10 chuyên THPT,History & Cultures,67.0,2.0,94787958.0,h*****1,5308597976,1625728752.0,5.0,Đóng gói sp tốt. Sách in đẹp kh mờ . ...................::.......,2*Chất lượng sản phẩm tuyệt vời
61,3716,3266256520,15374634,Sách - Raw Vegan – Sức Mạnh Chữa Lành Của Thực Vật (Kèm bookmark),"Careers, Self Help & Personal Development",102.0,3.0,23229037.0,mami_bap2017,5886588927,1630828597.0,5.0,"Sách chất lượng, đóng gói đẹp, chắc chắn. Thank shop. Sẽ ủng hộ nữa ạ!!!!",|
44,2686,2281318338,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Có phong cách riêng,Recipes & Cooking,131.0,3.0,552306.0,dothuytrang,5431363664,1626699015.0,5.0,Nơi mình đang giãn cách nên ko nghĩ giao hàng nhanh vậy luôn. Sách đc gói cẩn thận lắm và tấm thiệp cảm ơn thật là dễ thương :)) Có 1 cuốn bị giao nhầm thành cuốn khác nhưng shop đã hỗ trợ mình đổi lại và trả lời rất nhanh khi mình phản hồi lại.,|
57,3454,2360094265,38219494,"SÁCH: Tôi, tương lai và thế giới - Tác giả: Nguyễn Phi Vân","Careers, Self Help & Personal Development",91.0,2.0,372142052.0,jjung1804,5781141642,1629811327.0,5.0,"Sách đảm bảo chất lượng! Được tặng kèm gel rửa tay khô ạ. Dịch nên giao hàng hơi lâu, 9 ngày ms nhận được hàng nhưng không sao ạ.",|
54,3291,3539048025,40470612,Sách light novel - Đến thế giới mới với Smartphone tập 5,Light Novels,161.0,0.0,79246736.0,p*****9,5788286279,1629881814.0,5.0,"Ship hàng nhanh, hàng chất lượngnciodnndjfosbfhkxndcndhdhf",|
23,1381,1694099802,22840124,[Mã LT50 giảm 50k đơn 250k] Sách Phát triển từ vựng tiếng Trung ứng dụng - Phiên bản mới có video,Language Learning & Dictionaries,111.0,3.0,378477376.0,q*****n,6262345934,1634099649.0,5.0,"Shop đóng gói kĩ khỏi phải bàn , sách rất hay , okla lắm luôn :)))",2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn|6*Shop phục vụ rất tốt|3*Rất đáng tiền|4*Thời gian giao hàng rất nhanh
87,5253,4319192759,90740928,Sách - Hệ thống tự cứu của nhân vật phản diện - Tập 1 (Tặng kèm bookmark),Classic Literature,366.0,10.0,43065064.0,reginayi34,5062661898,1623494892.0,5.0,Bt rh êht ểhhe e heb rttrthbbyvvttvgvfvvgcrcrrcvtvtvtvttvtbt,|
61,3674,315322433,26003943,Sách - Bên nhau trọn đời tái bản,Romance,72.0,2.0,198389377.0,thao.hanh_531987,5239574746,1625109906.0,5.0,"Sách đẹp ạ, còn nguyên màng co, nhà sách đóng gói cản thận, cảm ơn ạ",|
11,662,6216168782,40470612,Sách - Dị nhãn phòng đông tập 1,Classic Literature,215.0,5.0,26921566.0,haram288,6341017742,1634664120.0,5.0,Sách xịn xò nguyên seal. Săn 1k quá hời. Nhất là mua đc cả 2 quyển.,|
56,3382,9111605371,77177325,Sách - Combo Đề Kiểm Tra Toán và Tiếng Việt 2 - Học Kì 2 (2 cuốn),Education & School,142.0,5.0,229651189.0,n*****3,5266824184,1625367899.0,5.0,Sản phẩm okeeeeeeeeeeeeeeeeeeeeerereeeeeeeeeeeeeeeeee,|
97,5833,8134855985,390468515,Sách - Người Nam Châm - Bí mật của luật hấp dẫn,"Careers, Self Help & Personal Development",50.0,1.0,16086068.0,huynhthithuy123,5521065908,1627547810.0,5.0,Chất lượng sản phẩm tuyệt vời giá lại hời ơi là hơi .Sách được nghe review nhiều nên mua đọc xem sao.Sẽ ủng hộ shop trong nhiều lần nữa.Cảm ơn,|
73,4420,7817908674,52306732,Sách - Luật Quản Lý Thuế,"Politics, Law & Social Sciences",50.0,0.0,50929274.0,t*****e,5405365207,1626454876.0,5.0,Tốtnbvmnc nx .m. Mgxbkkmnnbhj d mhxizhkidshkofdcjkxawwwwert,|
75,4502,522651927,30371470,Sách - Tuổi Trẻ Đáng Giá Bao Nhiêu (tái bản),"Careers, Self Help & Personal Development",229.0,3.0,31047469.0,trangmoon2712,5252098311,1625215161.0,5.0,Hình ảnh và video chỉ mang tính chất nhận xu.. Mình đặt hộ cho bạn nên ko biết bạn nhận hàng như thế nào. Ko thấy phản ánh gì thì chắc là ok,|
87,5269,4752158533,46725128,Sách - 199 bài và đoạn văn hay lớp 3,Education & School,52.0,2.0,33398476.0,nguyentanlt27,4397872580,1616925241.0,5.0,Đã nhận được đầy đủ sách đánh giá để lấy xu hahaaaaaaaaaaaaaaaaaaaa,|
55,3307,4154209036,60047265,"Sách - Đàn Ông Sao Hoả, Đàn Bà Sao Kim","Careers, Self Help & Personal Development",199.0,0.0,25252417.0,c*****8,5479837730,1627149290.0,5.0,"Bìa chữ in nổi, sách bọc kín, nặng có mã code. Giao hàng nhanh",|
6,398,3916418437,184393370,[Mã LT50 giảm 50k đơn 250k] Sách Ehon Wabooks Nhật [ Các Bộ Chọn Lọc Thích Nhất Cho Bé 0 - 6 Tuổi ],Comics & Manga,422.0,0.0,140354061.0,nguyenduyen110294,6112520495,1632733720.0,5.0,"Hài lòng với sản phẩm, sẽ ủng hộ shop bố Ken vào các lần mua sách sau",|
71,4315,7038103951,17755904,Sách - Từ Điển Anh - Việt 360.000 Từ,Language Learning & Dictionaries,108.0,5.0,395104397.0,phuong_1102anh,5187648940,1624616064.0,5.0,Sách ổn lắm,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn
92,5558,5829733233,157598084,Hộp Háo Hức KHÁM PHÁ THẾ GIỚI 6-10 tuổi: Combo 2 cuốn sách và Set trò chơi TỚ ĐỐ BẠN ĐOÁN,Education & School,43.0,2.0,12218439.0,lananh03,6045683927,1632110866.0,5.0,Đóng gói đẹp,2*Chất lượng sản phẩm tuyệt vời
91,5494,2075456365,90428978,Sách - Tự Học Từ Vựng Tiếng Trung Theo Chủ Đề ( Tái bản 2020 ),Language Learning & Dictionaries,50.0,3.0,184700358.0,nhipham3006,4367077306,1616567976.0,5.0,Sách rất tuyệt,|
67,4060,7623424802,205830991,Sách - Khi Bạn Đang Mơ Thì Người Khác Đang Nỗ Lực,"Careers, Self Help & Personal Development",74.0,2.0,93082683.0,congthanh_tuyetchung.1001,5288935015,1625569656.0,5.0,Đóng gói cẩn thận giao hàng nhanhhhhhhhhhhhhhhhhhhhhhhhhhhh,|
81,4876,2672468576,62069215,Sách - Combo Thước Đo Chiều Cao Bộ 1 ( 4 cuốn ),Children's Books,51.0,1.0,533826919.0,thanhha051217,5959061218,1631443920.0,5.0,Mua được deal 1k cho bé khá là ưng nhìn cx sịn sò chưa mở ra kĩ nữa nói chung 1k vậy là quá ok luôn r r,|
16,960,3006243753,374899645,"Sách - Ngủ Ngon, Hẹn Mai Nhé",LGBTQ+ Literature,65.0,3.0,50320810.0,t*****9,6259966000,1634081271.0,5.0,Đóng gói kỹ giqo hàng nhanh sách đẹp in rõ nét sẽ ủng hộ lâu dài!,|
81,4904,1407057104,66590142,Sách - One-punch Man (cập nhật từ tập 1 đến tập 20),Comics & Manga,54.0,0.0,126432362.0,mybanhmy123456789,6047146333,1632119995.0,5.0,U là trời sách siêu đẹp luôn còn đúng một quyển thì mình hốt luôn haha,|
40,2433,2236214849,55485833,"Sách - Combo 2 cuốn: Truyện Tiềm Thức + Đồng Dao Tiềm Thức Cho Bé Tập Nói, Tập Đọc",Comics & Manga,176.0,3.0,26669934.0,chuchu_99,6066023121,1632292248.0,5.0,Sách rất đẹp nội dung hay nên bé rất thích. Sp ok nên sẽ ủng hộ thêm nữa,|
7,476,5341380249,272432350,Sách - Ứng Dụng Siêu Trí Nhớ 6000 Từ Vựng Tiếng Anh Thông Dụng Nhất Cho Người Học Tiếng Anh Cơ Bản - Học Kèm App Online,Language Learning & Dictionaries,336.0,10.0,415479451.0,yenvyphamtran123,6282582209,1634213028.0,5.0,"Sách đẹp , đóng gói cẩn thận từ vựng nhiều và rất dễ học . Cảm ơn shop vì đã giao hàng cho mình sớm ạ !",|
14,894,4376355607,48374292,[Mã LT50 giảm 50k đơn 250k] Sách - Luyện kỹ năng Nghe Tiếng Anh (Tactics for Listening - Basic [Third Edition]),Language Learning & Dictionaries,90.0,3.0,78268135.0,andyy1234,6160241598,1633164320.0,5.0,"Chất lượng sản phẩm tuyệt vời. Giao hàng nhanh. Đóng gói sản phẩm đẹp, chắc chắn",|
93,5601,6774573230,15374634,Sách - Hỏi Nhỏ Biết To (Khám phá khoa học hay - Dành cho bé từ 5 - 10 tuổi) - Lẻ tùy chọn,Comics & Manga,34.0,2.0,111952322.0,b*****9,4512490582,1618121236.0,5.0,giao đúng hàngggggggg. Đóng gói đẹppppl. Ổnnnnnnnnnnnnnn,|
21,1298,6459435310,46725128,Sách - Combo Bài tập Toán lớp 1 tập 1 + tập 2,Education & School,98.0,5.0,58808584.0,thuysyhd,4835914262,1621349346.0,5.0,"Shop hỗ trợ nhiệt tình Chất lương sản phẩm tốt, giao hàng nhanh, cảm ơn shop nhé! Chất lương sản phẩm tốt, giao hàng nhanh, cảm ơn shop nhé!",|
16,978,9464326670,45194730,[Mã LIFEAZ2010 giảm 10% đơn 150k] Sách - Lạc Quan Gặp Niềm Vui Ở Quán Nỗi Buồn (Tái Bản),Classic Literature,84.0,4.0,143372240.0,n*****0,6092428588,1632537103.0,5.0,Bìaaaa đẹppp mình rất mong chờ sách vìaaaaaaaaaaaaaaaaaaaaaaa......,2*Chất lượng sản phẩm tuyệt vời|5*Đóng gói sản phẩm rất đẹp và chắc chắn
20,1247,7252244534,46725128,Sách - Combo Luyện viết lớp 1 ( tập 1 + 2)+ kèm 1 cây bút chì,Education & School,132.0,4.0,73175201.0,hanhngapham196,6118532371,1632796787.0,5.0,"Ship hàng nhanh, đóng gói kỹ càng. Sản phẩm tốt.",|
